codigo;digito;nombre_establecimiento;codigo_region;nombre_region;codigo_comuna;nombre_comuna;dependencia1;dependencia2;grupo;cod_rural_rbd;prom_lect2m_rbd;prom_mate2m_rbd;cod_est;docente_aula;horas_aula;docente_utp;horas_utp;docente_inspector;horas_inspector;docente_orientacion;horas_orientacion;docentes_total;horas_total;promedio_asistencia;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_TOTAL;N_PRIO;N_PRIO_BEN;N_PREF;N_PREF_BEN;N_BEN;PAGO_MATRICULA;PAGO_MENSUAL;LATITUD;LONGITUD;PORC_VIV;PERSONAS;VP;VIV_CASAS;VIV_DEPTO;VIV_MEDIAGUA;AREAS_VERDES;ESTAB_DEPORTIVOS;ESTAB_CARABINEROS;CANTIDAD_PARADEROS;TOTAL_ESTAB_SALUD;VIV_CONVENTILLO;UNIVERSIDADES;TOTAL_EST_EDUC;SECTOR_RM;AREA_VERDE_PERSONA;ESTAB_SALUD_PERSONA;DEPORTE_PERSONA;PERSONAS_VP;Min_Dist_Metro;Mean_Dist_Metro;HH_D_A;HH_D_UTP;HH_D_IG;HH_D_OR;HH_D_TOT;PROM_MATE;cluster
10405;1;LICEO ESMERALDA;13;METROPOLITANA DE SANTIAGO;13301;COLINA;1;1;1;1;231;222;10405-1;51;2072;0;0;1;44;1;44;61;2506;87,51271546;466;650;1116;770;770;152;152;922;GRATUITO;GRATUITO;-33,20899131;-70,67893139;100;3822;1008;990;0;7;8465,507734;0;0;0;0;7;0;2;Zona Norte;2,214941846;0;0;3,791666667;17437,12095;28968,65707;40,62745098;;44;44;41,08196721;222;Grupo 3
10408;6;LICEO PELDEHUE;13;METROPOLITANA DE SANTIAGO;13301;COLINA;1;1;1;2;186;206;10408-6;24;1003;0;0;1;44;1;44;33;1390;100;381;147;528;368;368;99;99;467;GRATUITO;GRATUITO;-33,20537133;-70,67636744;91,1359;4449;1388;1191;83;47;48600,93142;2;0;0;1;63;0;7;Zona Norte;10,92401246;0,00022477;0,000449539;3,205331412;17856,59486;29337,65977;41,79166667;;44;44;42,12121212;206;Grupo 2
10415;9;ESCUELA PARTICULAR DESIREE;13;METROPOLITANA DE SANTIAGO;13301;COLINA;3;2;3;1;233;223;10415-9;74;2685;0;0;1;44;1;44;85;3127;95,61984576;1144;1109;2253;990;990;762;762;1752;GRATUITO;GRATUITO;-33,20199253;-70,67836612;100;33159;9101;5565;3313;161;115680,9061;25;1;0;4;47;0;33;Zona Norte;3,488672943;0,000120631;0,000753943;3,643445775;18217,99853;29727,10462;36,28378378;;44;44;36,78823529;223;Grupo 3
10419;1;LICEO BICENTENARIO MANUEL PLAZA REYES DE LAMPA;13;METROPOLITANA DE SANTIAGO;13302;LAMPA;1;1;1;1;225;214;10419-1;49;1899;2;88;1;44;1;44;56;2207;93,93238427;486;580;1066;716;667;204;192;859;GRATUITO;GRATUITO;-33,28672949;-70,87187869;100;5801;1991;1976;3;5;32488,39352;4;1;0;1;1;0;9;Otra;5,600481558;0,000172384;0,000689536;2,913611251;15973,55217;29500,88523;38,75510204;44;44;44;39,41071429;214;Grupo 3
10432;9;LICEO POLIVALENTE MANUEL RODRIGUEZ;13;METROPOLITANA DE SANTIAGO;13303;TILTIL;1;1;1;1;231;223;10432-9;47;1906;0;0;1;44;0;0;55;2240;92,2663869;421;345;766;512;500;135;133;633;GRATUITO;GRATUITO;-33,08643915;-70,92437662;94,3197;2329;713;660;0;45;0;4;0;0;1;5;0;2;Zona Norte;0;0,000429369;0,001717475;3,266479663;36032,38606;49801,14136;40,55319149;;44;;40,72727273;223;Grupo 2
10433;7;LICEO HUERTOS FAMILIARES;13;METROPOLITANA DE SANTIAGO;13303;TILTIL;1;1;1;2;217;221;10433-7;36;1375;0;0;1;44;0;0;40;1547;93,02010401;289;232;521;324;324;117;117;441;GRATUITO;GRATUITO;-33,13037191;-70,80222209;84,1525;2902;839;787;0;30;12938,87667;3;0;0;0;19;0;2;Zona Norte;4,458606709;0;0,00103377;3,458879619;27063,9869;40286,0154;38,19444444;;44;;38,675;221;Grupo 2
10450;7;ESCUELA CONSOLIDADA;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;1;1;2;1;240;249;10450-7;76;3143;4;62;3;132;1;44;100;4063;88,55750724;759;661;1420;829;829;367;367;1196;GRATUITO;GRATUITO;-33,61137297;-70,5710284;100;708;265;190;57;0;4291,651897;5;1;18;3;12;0;5;Zona Sur;6,061655222;0,004237288;0,007062147;2,671698113;477,2485859;17896,83446;41,35526316;15,5;44;44;40,63;249;Grupo 3
10452;3;LICEO PUENTE ALTO;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;1;1;2;1;240;228;10452-3;26;924;2;88;2;88;0;0;34;1270;47,70388664;136;128;264;137;137;74;74;211;GRATUITO;GRATUITO;-33,60613511;-70,57771838;100;1159;390;261;123;1;0;1;0;8;5;2;0;4;Zona Sur;0;0,004314064;0,000862813;2,971794872;415,7747546;17166,08536;35,53846154;44;44;;37,35294118;228;Grupo 2
10453;1;LICEO IND. MUNICIPALIZADO A N_ 116;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;1;1;1;1;210;227;10453-1;45;1794;1;44;1;44;0;0;54;2115;53,87010309;477;81;558;387;387;140;140;527;GRATUITO;GRATUITO;-33,60936185;-70,58020562;100;6382;2001;1806;93;23;22914,86067;7;0;21;4;62;0;10;Zona Sur;3,590545388;0,000626763;0,001096835;3,189405297;425,1092155;17414,63087;39,86666667;44;44;;39,16666667;227;Grupo 2
10455;8;LICEO SAN GERONIMO;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;1;1;1;1;229;214;10455-8;33;1253;2;88;2;88;0;0;42;1633;51,51914164;285;251;536;372;372;132;132;504;GRATUITO;GRATUITO;-33,62778915;-70,58716797;100;4792;1438;1183;234;14;46975,15797;6;1;9;2;6;0;4;Zona Sur;9,802829293;0,000417362;0,001252087;3,33240612;2306,432247;19137,4905;37,96969697;44;44;;38,88095238;214;Grupo 2
10456;6;LICEO COMERCIAL DE PUENTE ALTO;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;1;1;1;1;216;213;10456-6;30;1172;3;48;1;44;0;0;38;1412;100;157;359;516;360;360;132;132;492;GRATUITO;GRATUITO;-33,61655518;-70,58412639;100;5782;1702;1671;0;17;22565,70571;8;0;16;1;8;0;4;Zona Sur;3,902750902;0,000172951;0,001383604;3,397179788;1117,896616;18044,64215;39,06666667;16;44;;37,15789474;213;Grupo 2
10457;4;COLEGIO MAIPO;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;1;1;1;1;228;230;10457-4;44;1820;2;88;1;44;1;44;54;2243;50,54509466;392;376;768;531;531;148;148;679;GRATUITO;GRATUITO;-33,6162672;-70,57938391;100;5782;1702;1671;0;17;22565,70571;8;0;16;1;8;0;4;Zona Sur;3,902750902;0,000172951;0,001383604;3,397179788;836,5877971;18137,16796;41,36363636;44;44;44;41,53703704;230;Grupo 2
10470;1;LICEO MUNIC.ING.MILITAR JUAN MACKENA O.;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;1;1;2;1;213;241;10470-1;55;2270;2;88;1;44;1;44;71;2960;74,16477562;547;454;1001;534;534;287;287;821;GRATUITO;GRATUITO;-33,56326682;-70,55471886;97,8369;5843;1764;1484;264;12;53979,88837;4;0;7;0;3;0;5;Zona Sur;9,238385825;0;0,00068458;3,312358277;2702,738932;14364,65865;41,27272727;44;44;44;41,69014085;241;Grupo 3
10479;5;COLEGIO ESTELA SEGURA;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;274;290;10479-5;34;1242;1;44;0;0;1;44;39;1453;92,01942475;386;417;803;326;326;367;367;693;GRATUITO;GRATUITO;-33,6053909;-70,58214674;100;1159;390;261;123;1;0;1;0;8;5;2;0;4;Zona Sur;0;0,004314064;0,000862813;2,971794872;661,323697;16968,50123;36,52941176;44;;44;37,25641026;290;Grupo 2
10482;5;COLEGIO ARTURO PRAT;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;2;1;242;240;10482-5;21;655;1;40;1;42;0;0;28;944;89,64504744;234;191;425;281;281;92;92;373;GRATUITO;GRATUITO;-33,60813516;-70,56804521;100;5033;1233;1079;20;37;4522,762731;10;0;9;0;90;0;11;Zona Sur;0,898621643;0;0,001986887;4,081914031;717,1551694;17685,1066;31,19047619;40;42;;33,71428571;240;Grupo 2
10484;1;COLEGIO CORDILLERA;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;241;246;10484-1;28;973;0;0;1;44;1;44;34;1219;92,25233645;392;364;756;350;350;276;276;626;GRATUITO;GRATUITO;-33,60907549;-70,57907506;100;6382;2001;1806;93;23;22914,86067;7;0;21;4;62;0;10;Zona Sur;3,590545388;0,000626763;0,001096835;3,189405297;322,7258413;17416,82248;34,75;;44;44;35,85294118;246;Grupo 2
10487;6;COLEGIO POLIVALENTE DOMINGO MATTE MESIAS;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;233;236;10487-6;153;5922;1;44;0;0;3;128;199;7763;86,03041101;1943;1797;3740;1462;1462;1508;1508;2970;GRATUITO;GRATUITO;-33,60884896;-70,57950157;100;6382;2001;1806;93;23;22914,86067;7;0;21;4;62;0;10;Zona Sur;3,590545388;0,000626763;0,001096835;3,189405297;365,6532661;17382,57494;38,70588235;44;;42,66666667;39,01005025;236;Grupo 3
10489;2;LICEO NUESTRA SENORA DE LAS MERCEDES;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;2;1;260;261;10489-2;49;1877;0;0;0;0;1;42;85;2755;85;509;513;1022;541;541;370;370;911;GRATUITO;GRATUITO;-33,61025774;-70,58177734;100;6382;2001;1806;93;23;22914,86067;7;0;21;4;62;0;10;Zona Sur;3,590545388;0,000626763;0,001096835;3,189405297;578,0151536;17462,98984;38,30612245;;;42;32,41176471;261;Grupo 2
10491;4;ESCUELA SANTA JOAQUINA DE VEDRUNA;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;274;285;10491-4;41;1644;1;40;1;44;1;44;46;1854;87,47742394;196;835;1031;383;383;434;434;817;GRATUITO;GRATUITO;-33,60371262;-70,57336771;100;3622;1191;786;388;7;19939,49426;5;0;17;1;7;0;11;Zona Sur;5,50510609;0,000276091;0,001380453;3,041141898;432,4917886;17068,56786;40,09756098;40;44;44;40,30434783;285;Grupo 3
10492;2;COLEGIO CRISTIANO BELEN;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;273;250;10492-2;22;763;0;0;1;44;0;0;27;977;78,99102625;242;202;444;188;188;180;180;368;GRATUITO;GRATUITO;-33,60682642;-70,5667089;100;5033;1233;1079;20;37;4522,762731;10;0;9;0;90;0;11;Zona Sur;0,898621643;0;0,001986887;4,081914031;875,8653286;17608,36436;34,68181818;;44;;36,18518519;250;Grupo 2
10493;0;COLEGIO INGLES SAN LUIS GONZAGA II;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;269;269;10493-0;25;899;1;44;0;0;0;0;28;1031;85;326;274;600;273;0;218;0;0;GRATUITO;$25.001 A $50.000;-33,60743348;-70,56273439;100;2198;594;499;94;0;3122,250683;2;0;9;0;1;0;2;Zona Sur;1,420496216;0;0,000909918;3,7003367;1215,376243;17818,85844;35,96;44;;;36,82142857;269;Grupo 2
10496;5;ESCUELA INDUSTRIAL LAS NIEVES;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;2;2;219;235;10496-5;49;1936;0;0;1;44;0;0;61;2464;81,51238739;826;0;826;466;466;286;286;752;GRATUITO;GRATUITO;-33,59516075;-70,58169105;66,9894;2406;761;760;0;0;12089,67671;3;0;23;0;0;0;8;Zona Sur;5,024803288;0;0,001246883;3,161629435;684,2004868;15986,35578;39,51020408;;44;;40,39344262;235;Grupo 2
10500;7;COLEGIO POLIV. EL ALBORADA;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;2;1;231;231;10500-7;47;1846;3;132;0;0;2;88;64;2581;79,49220698;520;555;1075;713;713;302;302;1015;GRATUITO;GRATUITO;-33,58308837;-70,60875615;63,8554;534;265;186;78;1;7579,47561;2;0;6;0;0;0;2;Zona Sur;14,19377455;0;0,003745318;2,01509434;2601,416841;14241,32623;39,27659574;44;;44;40,328125;231;Grupo 3
10501;5;COLEGIO POLIV. PROFESOR ILDEFONSO CALDERON;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;219;216;10501-5;28;976;2;88;0;0;0;0;31;1108;89,19329593;267;255;522;281;281;149;149;430;$1.000 A $10.000;GRATUITO;-33,58033266;-70,57236701;100;3119;974;799;174;0;8283,897899;0;0;7;0;0;0;0;Zona Sur;2,655946745;0;0;3,202258727;961,9710994;14944,05714;34,85714286;44;;;35,74193548;216;Grupo 2
10503;1;COLEGIO EDUC.PART. COMP.DE MARIA P. ALTO;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;276;302;10503-1;47;1734;2;88;0;0;0;0;54;2017;85,48627096;370;845;1215;357;357;434;0;357;$1.000 A $10.000;$50.001 A $100.000;-33,58944179;-70,58036372;66,9894;2406;761;760;0;0;12089,67671;3;0;23;0;0;0;8;Zona Sur;5,024803288;0;0,001246883;3,161629435;114,4233487;15479,04624;36,89361702;44;;;37,35185185;302;Grupo 3
10505;8;LICEO POLIVALENTE MARIA REINA;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;228;231;10505-8;40;1381;3;130;0;0;1;44;55;2015;8,506949769;434;488;922;390;390;365;365;755;GRATUITO;GRATUITO;-33,58252418;-70,57574268;100;9548;2816;2746;26;16;62253,15316;13;0;20;1;14;0;10;Zona Sur;6,52002023;0,000104734;0,001361542;3,390625;827,0160045;15009,71761;34,525;43,33333333;;44;36,63636364;231;Grupo 2
10506;6;COLEGIO SENDA DEL SABER;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;2;1;197;222;10506-6;48;1801;5;202;1;44;1;44;58;2223;85,48907204;534;451;985;575;575;296;296;871;GRATUITO;GRATUITO;-33,58062973;-70,6078811;63,8554;534;265;186;78;1;7579,47561;2;0;6;0;0;0;2;Zona Sur;14,19377455;0;0,003745318;2,01509434;2460,359554;14018,5289;37,52083333;40,4;44;44;38,32758621;222;Grupo 2
10507;4;LICEO BICENTENARIO TÉCNICO LAS NIEVES;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;2;2;233;237;10507-4;41;1660;3;132;0;0;0;0;54;2232;89,39059939;4;851;855;512;512;278;278;790;GRATUITO;GRATUITO;-33,59125257;-70,57996;66,9894;2406;761;760;0;0;12089,67671;3;0;23;0;0;0;8;Zona Sur;5,024803288;0;0,001246883;3,161629435;220,4772834;15663,25961;40,48780488;44;;;41,33333333;237;Grupo 2
10512;0;COLEGIO LOS AROMOS;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;4;3;5;1;259;289;10512-0;21;564;0;0;0;0;1;41;25;718;88,51723684;127;133;260;40;0;49;0;0;MAS DE $100.000;MAS DE $100.000;-33,61083973;-70,57795574;100;708;265;190;57;0;4291,651897;5;1;18;3;12;0;5;Zona Sur;6,061655222;0,004237288;0,007062147;2,671698113;266,9210195;17624,66837;26,85714286;;;41;28,72;289;Grupo 1
10513;9;COLEGIO PARTICULAR NIDAL;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;4;3;5;1;300;290;10513-9;14;352;0;0;1;44;0;0;17;484;91,49314693;76;45;121;23;0;36;0;0;GRATUITO;$50.001 A $100.000;-33,61088001;-70,57362031;100;708;265;190;57;0;4291,651897;5;1;18;3;12;0;5;Zona Sur;6,061655222;0,004237288;0,007062147;2,671698113;245,419437;17760,70217;25,14285714;;44;;28,47058824;290;Grupo 1
10515;5;ESCUELA DOMINGO FAUSTINO SARMIENTO;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;1;1;257;233;10515-5;34;1011;2;55;1;40;1;40;46;1417;85;336;327;663;363;338;181;172;510;GRATUITO;GRATUITO;-33,58420874;-70,55340764;93,7134;18009;5440;5428;1;4;59345,81814;9;0;24;2;1;0;6;Zona Sur;3,295342225;0,000111056;0,00049975;3,310477941;2454,348435;16126,46227;29,73529412;27,5;40;40;30,80434783;233;Grupo 2
10516;3;LICEO MUNIC. TEC. PROF. EL LLANO;13;METROPOLITANA DE SANTIAGO;13202;PIRQUE;1;1;2;1;223;220;10516-3;51;2056;0;0;2;88;0;0;59;2404;72,68386264;338;313;651;432;432;153;153;585;GRATUITO;GRATUITO;-33,63860916;-70,5751376;100;340;93;93;0;0;2688,633962;0;0;0;0;0;0;0;Otra;7,907746946;0;0;3,655913978;3247,796009;20558,11397;40,31372549;;44;;40,74576271;220;Grupo 2
10520;1;LICEO  EL PRINCIPAL;13;METROPOLITANA DE SANTIAGO;13202;PIRQUE;1;1;2;2;229;242;10520-1;55;2257;0;0;1;44;1;44;66;2733;90;570;537;1107;761;761;253;253;1014;GRATUITO;GRATUITO;-33,72246355;-70,54815726;58,2729;2707;803;783;1;12;8917,118473;2;0;0;0;0;0;0;Otra;3,294096222;0;0,000738825;3,371108344;12836,82781;30071,35576;41,03636364;;44;44;41,40909091;242;Grupo 3
10526;0;LICEO POLIVALENTE SAN JOSE DE MAIPO;13;METROPOLITANA DE SANTIAGO;13203;SAN JOSE DE MAIPO;1;1;1;1;217;210;10526-0;27;898;1;44;1;44;1;19;43;1486;100;279;190;469;286;254;102;87;341;GRATUITO;GRATUITO;-33,64093949;-70,35353599;73,7118;2737;832;809;3;12;22129,26225;5;1;0;2;3;0;6;Otra;8,085225521;0,000730727;0,001826818;3,289663462;20882,36915;33352,11935;33,25925926;44;44;19;34,55813953;210;Grupo 2
10540;6;COLEGIO RAFAEL EYZAGUIRRE;13;METROPOLITANA DE SANTIAGO;13203;SAN JOSE DE MAIPO;3;2;3;1;258;263;10540-6;30;1004;0;0;0;0;0;0;32;1085;90,99784007;262;349;611;277;277;208;208;485;GRATUITO;GRATUITO;-33,63889933;-70,35271893;30,7849;943;299;286;0;11;413,1822811;2;0;0;0;2;0;0;Otra;0,438157244;0;0,002120891;3,153846154;20920,46932;33283,66112;33,46666667;;;;33,90625;263;Grupo 2
10541;4;LICEO COMERCIAL DE SAN BERNARDO;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;5;2;1;1;228;229;10541-4;42;1581;0;0;0;0;0;0;46;1757;85,03218884;604;648;1252;861;0;331;0;0;GRATUITO;GRATUITO;-33,59399895;-70,704265;100;2132;1016;453;459;8;16428,52946;6;1;22;10;21;0;15;Zona Sur;7,705689239;0,004690432;0,002814259;2,098425197;2914,951236;16395,53718;37,64285714;;;;38,19565217;229;Grupo 3
10542;2;CENTRO EDUCACIONAL BALDOMERO LILLO;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;1;1;1;1;217;203;10542-2;43;1701;0;0;2;88;0;0;51;2053;91,02333109;346;327;673;416;416;144;144;560;GRATUITO;GRATUITO;-33,58039894;-70,68901981;100;1498;549;15;534;0;5381,593738;1;0;1;0;0;0;1;Zona Sur;3,592519185;0;0,000667557;2,72859745;1241,5828;14604,49902;39,55813953;;44;;40,25490196;203;Grupo 2
10543;0;LICEO POLIVALENTE A-127 FIDEL PINOCHET LE-BRUN;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;1;1;2;1;216;221;10543-0;35;1328;0;0;2;88;0;0;42;1636;71,16161693;201;281;482;265;241;127;118;359;GRATUITO;GRATUITO;-33,60161529;-70,70430809;100;2487;793;729;25;10;13344,37057;0;0;6;0;20;0;4;Zona Sur;5,365649605;0;0;3,136191677;3372,20542;17116,79446;37,94285714;;44;;38,95238095;221;Grupo 2
10544;9;LICEO ELVIRA BRADY MALDONADO-SN.BERNARDO;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;1;1;1;1;227;234;10544-9;47;1943;0;0;1;44;0;0;61;2551;83,83935368;247;632;879;625;625;207;207;832;GRATUITO;GRATUITO;-33,60004662;-70,70386476;100;2291;885;711;148;1;0;10;0;10;0;20;0;13;Zona Sur;0;0;0,004364906;2,588700565;3232,903074;16951,84708;41,34042553;;44;;41,81967213;234;Grupo 2
10545;7;LICEO IND. MIGUEL AYLWIN GAJARDO;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;1;1;1;1;200;215;10545-7;39;1500;4;176;2;88;0;0;50;1978;85;421;50;471;332;332;113;113;445;GRATUITO;SIN INFORMACION;-33,58766572;-70,70023881;100;842;281;151;127;1;18326,24097;1;0;3;0;2;0;1;Zona Sur;21,7651318;0;0,001187648;2,996441281;2322,702077;15660,80438;38,46153846;44;44;;39,56;215;Grupo 2
10551;1;LICEO POLIV. LUCILA GODOY ALCAYAGA;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;1;1;1;1;190;201;10551-1;22;801;0;0;1;44;0;0;28;1045;83,11814444;149;112;261;194;194;55;55;249;GRATUITO;GRATUITO;-33,58416715;-70,70943792;100;4384;1311;1299;1;4;40837,51636;2;0;8;0;3;0;1;Zona Sur;9,315126906;0;0,000456204;3,344012204;3113,095491;15696,18273;36,40909091;;44;;37,32142857;201;Grupo 2
10573;2;CENTRO EDUCACIONAL MATIAS COUSINO;13;METROPOLITANA DE SANTIAGO;13105;EL BOSQUE;2;1;2;1;234;227;10573-2;19;579;0;0;1;44;0;0;27;898;90,83057785;130;36;166;119;119;29;29;148;GRATUITO;GRATUITO;-33,55054841;-70,67636413;100;1356;709;253;454;0;1779,628388;0;0;1;0;2;0;1;Zona Sur;1,312410316;0;0;1,912552891;1067,066723;11604,66058;30,47368421;;44;;33,25925926;227;Grupo 2
10588;0;LICEO CARDENAL ANTONIO SAMORE;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;1;1;2;1;238;232;10588-0;39;1529;0;0;2;88;0;0;47;1867;83,98375371;313;261;574;355;355;129;129;484;GRATUITO;GRATUITO;-33,5643348;-70,70628385;94,5489;9672;2966;1916;1044;3;9394,81277;2;0;13;1;2;0;4;Zona Sur;0,971341271;0,000103391;0,000206782;3,260957519;3234,704986;13860,49661;39,20512821;;44;;39,72340426;232;Grupo 2
10592;9;LICEO CLARA SOLOVERA;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;1;1;1;1;225;230;10592-9;29;1063;1;44;1;44;0;0;35;1295;79,12492962;257;193;450;321;321;78;78;399;GRATUITO;GRATUITO;-33,64869065;-70,66313639;100;9103;3817;3799;1;15;18465,07427;0;0;24;1;1;0;2;Zona Sur;2,028460318;0,000109854;0;2,384857218;7442,563595;21016,41599;36,65517241;44;44;;37;230;Grupo 2
10594;5;COLEGIO SAINT ARIELI;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;3;2;3;1;247;237;10594-5;24;878;2;88;0;0;0;0;32;1210;88,76194442;261;256;517;214;214;195;0;214;GRATUITO;$25.001 A $50.000;-33,58963183;-70,7061822;100;787;261;195;65;0;6294,016945;1;0;3;0;0;0;0;Zona Sur;7,997480235;0;0,001270648;3,01532567;2911,275669;16062,45748;36,58333333;44;;;37,8125;237;Grupo 2
10600;3;COLEGIO MONTESSORI;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;3;2;3;1;266;261;10600-3;56;2186;1;44;0;0;1;36;60;2354;88,36854433;560;469;1029;457;457;411;411;868;GRATUITO;GRATUITO;-33,59664561;-70,70406523;100;2132;1016;453;459;8;16428,52946;6;1;22;10;21;0;15;Zona Sur;7,705689239;0,004690432;0,002814259;2,098425197;3037,858527;16636,78942;39,03571429;44;;36;39,23333333;261;Grupo 3
10604;6;COLEGIO VILLA SANTA MARIA;13;METROPOLITANA DE SANTIAGO;13105;EL BOSQUE;3;2;2;1;263;235;10604-6;43;1328;3;94;1;44;0;0;55;1782;90,87692371;317;245;562;300;247;129;110;357;GRATUITO;GRATUITO;-33,55313221;-70,67440104;100;3682;1128;764;340;3;1007,959885;10;0;12;2;12;0;12;Zona Sur;0,273753364;0,000543183;0,002715915;3,264184397;861,0929486;11759,35529;30,88372093;31,33333333;44;;32,4;235;Grupo 2
10606;2;COLEGIO GETSEMANI;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;3;2;2;1;258;243;10606-2;27;1061;0;0;1;44;0;0;32;1277;95,28844392;263;264;527;258;258;186;186;444;GRATUITO;GRATUITO;-33,60657719;-70,70298307;100;4697;1409;1326;4;41;9605,742046;3;0;12;0;30;0;6;Zona Sur;2,045080274;0;0,000638706;3,333569908;3656,850925;17548,84029;39,2962963;;44;;39,90625;243;Grupo 2
10607;0;COLEGIO DOMINGO EYZAGUIRRE;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;3;2;2;1;218;225;10607-0;45;1685;3;132;2;88;1;44;63;2421;89,32279372;562;433;995;670;670;241;241;911;GRATUITO;GRATUITO;-33,58496364;-70,69615438;38,2759;331;111;110;0;1;0;0;0;2;0;0;0;2;Zona Sur;0;0;0;2,981981982;1893,879299;15266,18469;37,44444444;44;44;44;38,42857143;225;Grupo 2
10608;9;COLEGIO SUPERIOR DEL MAIPO;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;3;2;3;1;265;269;10608-9;48;1856;1;30;3;132;1;44;64;2546;100;698;800;1498;634;0;571;0;0;$1.000 A $10.000;$50.001 A $100.000;-33,59546363;-70,70018239;100;2132;1016;453;459;8;16428,52946;6;1;22;10;21;0;15;Zona Sur;7,705689239;0,004690432;0,002814259;2,098425197;2662,13002;16389,07544;38,66666667;30;44;44;39,78125;269;Grupo 3
10610;0;COLEGIO SAN JOSE;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;3;2;4;1;270;274;10610-0;46;1821;1;44;1;44;1;30;57;2277;94,97126443;492;630;1122;339;339;439;0;339;GRATUITO;$50.001 A $100.000;-33,59167012;-70,70052576;100;842;281;151;127;1;18326,24097;1;0;3;0;2;0;1;Zona Sur;21,7651318;0;0,001187648;2,996441281;2491,671849;16043,60613;39,58695652;44;44;30;39,94736842;274;Grupo 3
10611;9;COLEGIO AMERICAN ACADEMY;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;4;3;5;1;264;287;10611-9;45;1709;1;44;1;44;0;0;58;2271;92,79599837;519;528;1047;84;0;206;0;0;MAS DE $100.000;MAS DE $100.000;-33,60268328;-70,69942692;100;2291;885;711;148;1;0;10;0;10;0;20;0;13;Zona Sur;0;0;0,004364906;2,588700565;3115,845668;17055,33869;37,97777778;44;44;;39,15517241;287;Grupo 1
10615;1;COLEGIO  INGLES ISAAC NEWTON;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;4;3;5;1;304;370;10615-1;24;827;0;0;0;0;0;0;27;959;89,04791636;133;148;281;22;0;71;0;0;GRATUITO;$50.001 A $100.000;-33,60189896;-70,70138702;100;2291;885;711;148;1;0;10;0;10;0;20;0;13;Zona Sur;0;0;0,004364906;2,588700565;3186,37166;17044,3225;34,45833333;;;;35,51851852;338,875;Grupo 1
10618;6;INSTITUTO SAN PABLO MISIONERO;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;3;2;3;1;248;263;10618-6;109;4201;2;84;1;44;1;41;120;4662;94,55806792;1214;1181;2395;759;0;884;0;0;$1.000 A $10.000;$50.001 A $100.000;-33,59807241;-70,70024943;100;2291;885;711;148;1;0;10;0;10;0;20;0;13;Zona Sur;0;0;0,004364906;2,588700565;2832,899791;16639,51589;38,5412844;42;44;41;38,85;263;Grupo 3
